place,grav,sexe,trajet,secu1,secu2,lum,agg,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,senc,catv,obs,obsm,choc,manv,motor,Hour,DayOfWeek,Month,Age
1,4,1,1,2,8,1,2,1,1,6,48.89094,2.2304,3,1,4,1,1,1,1,0,5,20,3,1,0,1,8,1,0,8,3,4,46.0
1,4,1,4,8,0,1,2,1,1,6,48.8148609217,2.3039424419,3,2,4,2,1,1,1,0,5,50,2,1,8,0,1,1,0,10,3,4,31.0
1,4,1,0,8,0,1,2,1,1,6,48.9069748753,2.3087570071,4,2,3,1,1,1,1,0,4,50,1,50,0,2,7,1,3,18,4,4,12.0
1,1,1,1,2,6,1,2,3,1,3,48.8355320216,2.249442637,3,3,3,0,1,1,1,0,1,50,1,32,0,2,3,1,1,13,3,4,57.0
1,1,1,5,8,0,1,2,3,1,3,48.8355320216,2.249442637,3,3,3,0,1,1,1,0,1,50,1,1,0,2,2,12,5,13,3,4,16.0
1,1,1,5,8,0,5,2,2,3,3,48.7842501022,2.3172459487,3,1,2,1,3,1,2,0,1,50,2,7,0,2,1,1,1,20,4,4,44.0
1,4,1,5,2,0,5,2,2,3,3,48.7842501022,2.3172459487,3,1,2,1,3,1,2,0,1,50,2,34,0,2,1,1,1,20,4,4,33.0
1,1,1,5,1,-1,1,1,2,1,3,48.989089,2.940881,3,2,2,0,1,1,1,0,1,70,1,7,0,2,3,15,1,16,4,4,75.0
1,3,1,5,2,6,1,1,2,1,3,48.989089,2.940881,3,2,2,0,1,1,1,0,1,70,1,33,0,2,1,17,1,16,4,4,26.0
1,1,1,4,1,0,1,1,1,1,2,48.63153,2.51074,2,1,2,0,1,1,1,0,1,110,1,17,0,2,2,1,1,10,4,4,24.0
1,4,1,4,1,0,1,1,1,1,2,48.63153,2.51074,2,1,2,0,1,1,1,0,1,110,1,13,0,2,6,1,1,10,4,4,34.0
1,4,1,0,1,5,3,1,1,1,2,48.6964,2.31685,1,1,3,0,1,1,1,0,1,110,2,7,0,2,6,1,1,23,3,4,39.0
1,1,2,0,1,0,1,1,1,1,4,48.9101759772,2.2157239175,1,3,6,0,1,1,1,0,1,90,1,7,0,2,8,2,1,16,4,4,41.0
1,1,1,0,1,0,1,1,1,1,4,48.9101759772,2.2157239175,1,3,6,0,1,1,1,0,1,90,1,7,0,2,4,2,1,16,4,4,42.0
1,4,1,0,2,6,1,1,1,1,4,48.9101759772,2.2157239175,1,3,6,0,1,1,1,0,1,90,1,34,0,2,1,2,1,16,4,4,53.0
1,4,1,0,8,0,5,1,1,1,2,48.970343,1.900637,1,3,6,0,1,1,1,0,1,130,2,7,0,2,1,26,1,5,3,4,36.0
1,1,1,0,8,0,5,1,1,1,2,48.970343,1.900637,1,3,6,0,1,1,1,0,1,130,2,17,0,2,4,0,1,5,3,4,55.0
1,1,1,0,1,0,1,1,1,1,5,48.89755,2.4698,1,3,10,0,1,1,1,0,1,70,1,7,0,2,3,2,2,14,4,4,48.0
1,4,1,0,2,6,1,1,1,1,5,48.89755,2.4698,1,3,10,0,1,1,1,0,1,70,1,33,0,2,0,3,1,14,4,4,24.0
1,1,1,0,1,0,1,1,1,1,5,48.89755,2.4698,1,3,10,0,1,1,1,0,1,70,1,7,0,2,4,2,1,14,4,4,38.0
1,1,2,0,1,0,1,1,1,1,5,48.89755,2.4698,1,3,10,0,1,1,1,0,1,70,1,7,0,2,2,2,1,14,4,4,50.0
1,1,2,0,1,0,1,1,1,1,3,48.89754,2.46977,1,3,10,0,1,1,1,0,1,70,1,7,0,2,4,0,1,14,4,4,44.0
1,1,1,0,1,0,1,1,1,1,3,48.89754,2.46977,1,3,10,0,1,1,1,0,1,70,1,15,0,2,2,0,1,14,4,4,44.0
1,1,1,0,1,0,1,1,1,1,4,48.93881,2.30688,1,3,7,0,1,1,1,0,1,90,1,10,0,2,1,1,1,13,4,4,54.0
1,4,1,0,1,0,1,1,1,1,4,48.93881,2.30688,1,3,7,0,1,1,1,0,1,90,1,7,0,2,4,1,1,13,4,4,45.0
1,4,1,0,1,0,1,1,1,1,4,48.93881,2.30688,1,3,7,0,1,1,1,0,1,90,1,7,0,2,4,1,1,13,4,4,27.0
1,1,1,0,1,0,1,1,1,1,4,48.93881,2.30688,1,3,7,0,1,1,1,0,1,90,1,7,0,2,4,1,1,13,4,4,34.0
1,1,1,4,1,0,1,1,1,1,2,48.8108627407,2.4489178981,1,3,2,0,1,1,1,0,1,90,1,14,0,2,1,1,1,9,4,4,52.0
1,4,2,1,1,0,1,1,1,1,2,48.8108627407,2.4489178981,1,3,2,0,1,1,1,0,1,90,1,7,0,2,4,1,1,9,4,4,31.0
1,1,1,4,1,0,1,2,1,1,6,49.02613,2.22189,4,1,1,0,1,1,1,0,1,30,3,10,0,0,6,15,1,11,1,3,48.0
1,4,2,3,1,8,1,2,1,1,2,48.63418,2.29298,3,3,2,0,2,1,1,0,1,50,1,7,0,1,4,26,1,18,1,4,24.0
1,4,2,9,1,0,1,2,1,1,2,48.63418,2.29298,3,3,2,0,2,1,1,0,1,50,1,7,0,2,1,26,2,18,1,4,33.0
1,4,2,0,1,0,1,2,3,1,3,48.650304,2.318264,4,2,2,0,1,1,1,0,1,30,3,7,0,2,3,1,1,19,2,4,55.0
1,1,1,0,8,0,1,2,3,1,3,48.650304,2.318264,4,2,2,0,1,1,1,0,1,30,3,7,15,2,1,1,1,19,2,4,19.0
1,4,1,4,2,6,5,2,1,1,7,48.901023,2.356188,4,1,4,0,1,1,1,0,1,70,2,32,0,0,2,1,1,21,3,4,24.0
1,1,1,4,1,8,5,2,5,1,3,48.8719629419,2.34003697,4,-1,0,0,1,1,1,0,1,50,1,10,0,2,7,1,1,22,2,4,28.0
1,4,1,1,2,6,5,2,5,1,3,48.8719629419,2.34003697,4,-1,0,0,1,1,1,0,1,50,1,43,0,2,1,1,1,22,2,4,45.0
1,4,1,4,2,6,1,2,1,1,6,48.882208,2.400438,4,2,2,0,1,3,1,0,1,50,3,33,0,9,1,1,1,13,1,4,26.0
1,4,1,3,2,6,1,2,2,1,3,48.848953,2.406597,4,2,2,0,1,1,1,0,1,50,2,32,9,2,8,1,1,15,3,4,50.0
1,1,1,9,1,0,1,2,2,1,3,48.848953,2.406597,4,2,2,0,1,1,1,0,1,50,3,7,9,2,1,15,1,15,3,4,25.0
1,4,1,9,2,6,1,2,7,1,2,48.8875746164,2.3046451807,4,-1,2,0,1,1,1,0,1,50,1,33,0,2,4,1,1,8,3,4,31.0
1,4,1,1,1,0,1,2,7,1,2,48.8875746164,2.3046451807,4,-1,2,0,1,1,1,0,1,50,1,10,9,2,1,1,1,8,3,4,24.0
1,4,1,1,2,6,1,2,7,7,3,48.877373,2.281244,4,1,3,0,1,2,1,0,1,50,2,34,0,2,5,1,1,8,1,4,50.0
1,1,1,1,1,0,1,2,7,7,3,48.877373,2.281244,4,1,3,0,1,2,1,0,1,50,2,7,0,2,3,1,1,8,1,4,51.0
1,1,2,9,2,6,1,2,2,1,6,48.843007,2.312815,4,1,2,1,2,1,1,0,4,50,2,50,0,1,1,14,3,17,3,4,33.0
1,4,1,9,8,0,1,2,2,1,7,48.8473975922,2.2788677706,4,1,1,0,1,1,1,0,1,30,1,80,0,0,1,15,3,11,3,4,21.0
1,1,1,9,8,0,1,2,1,1,6,48.819713,2.341356,4,2,6,1,2,1,1,-1,5,50,2,1,0,1,7,1,5,15,3,4,26.0
1,4,1,5,2,6,1,2,7,1,2,48.831878,2.355837,4,1,5,0,1,2,1,0,1,50,3,31,0,2,1,1,1,18,3,4,31.0
1,1,1,4,1,0,1,2,7,1,2,48.831878,2.355837,4,1,5,0,1,2,1,0,1,50,3,10,0,2,4,16,1,18,3,4,41.0
1,1,1,4,8,0,1,2,3,1,3,48.839013,2.460317,4,2,3,0,1,1,1,0,1,50,1,10,0,2,2,17,1,17,3,4,25.0
1,1,2,9,1,0,1,2,3,1,3,48.839013,2.460317,4,2,3,0,1,1,1,0,1,50,1,7,0,2,3,15,1,17,3,4,37.0
1,4,2,9,2,0,1,2,1,1,3,48.844786,2.365939,4,1,4,0,1,1,1,2,1,50,1,1,0,2,5,19,5,13,3,4,27.0
1,1,1,9,2,6,1,2,1,1,3,48.844786,2.365939,4,1,4,0,1,1,1,2,1,50,1,43,0,2,2,1,1,13,3,4,30.0
1,1,1,1,1,0,1,2,4,1,2,48.881882,2.370067,4,1,3,1,1,1,1,0,1,30,2,7,0,2,3,1,1,15,3,4,55.0
1,4,1,1,8,0,1,2,4,1,2,48.881882,2.370067,4,1,3,1,1,1,1,0,1,30,2,50,0,2,4,1,3,15,3,4,38.0
1,1,1,9,1,0,1,2,4,1,4,48.8741553216,2.2989265957,4,2,4,3,1,1,1,0,1,50,2,7,0,2,1,16,1,15,3,4,32.0
1,4,1,9,2,6,1,2,4,1,4,48.8741553216,2.2989265957,4,2,4,3,1,1,1,0,1,50,2,33,0,2,7,1,1,15,3,4,41.0
1,1,1,9,1,0,1,2,4,1,4,48.8741553216,2.2989265957,4,2,4,3,1,1,1,0,1,50,1,7,0,2,3,1,2,15,3,4,41.0
1,1,2,9,8,0,5,2,3,1,3,48.85748,2.291025,4,1,4,0,1,1,1,0,1,50,1,7,0,2,3,13,1,20,3,4,33.0
1,4,1,9,2,6,5,2,3,1,3,48.85748,2.291025,4,1,4,0,1,1,1,0,1,50,1,30,0,2,7,1,3,20,3,4,19.0
1,4,1,5,2,6,1,2,2,1,3,48.800701,2.484325,4,1,1,0,1,1,1,0,1,30,1,33,0,2,1,1,1,12,2,4,25.0
1,1,1,1,1,0,1,2,2,1,3,48.800701,2.484325,4,1,1,0,1,1,1,0,1,30,1,7,0,2,2,1,1,12,2,4,31.0
1,1,2,9,1,8,1,2,1,1,3,48.820085,2.476883,3,2,4,2,1,1,1,0,5,30,1,7,0,2,7,16,1,15,3,4,62.0
1,4,1,1,2,8,1,2,1,1,3,48.820085,2.476883,3,2,4,2,1,1,1,0,5,30,1,1,0,2,4,1,5,15,3,4,33.0
1,4,1,9,8,8,1,2,1,1,6,48.850152,2.496606,4,1,1,0,1,1,1,0,4,30,1,50,1,0,1,1,3,14,3,4,29.0
1,1,2,1,1,0,1,2,1,1,6,48.82004,2.4734,3,2,0,3,1,1,1,0,1,50,2,7,0,1,1,1,1,12,3,4,32.0
1,4,1,4,2,0,2,2,1,1,3,48.765204,2.408051,3,1,2,0,1,1,1,0,1,30,1,2,0,2,8,1,1,20,2,4,30.0
1,1,1,4,1,0,2,2,1,1,3,48.765204,2.408051,3,1,2,0,1,1,1,0,1,30,1,7,0,2,7,9,1,20,2,4,34.0
1,4,2,1,1,0,1,2,1,1,2,48.72747,2.53108,2,3,4,0,1,1,1,0,1,50,1,7,11,2,2,1,1,9,3,4,59.0
1,1,1,1,1,0,1,2,1,1,2,48.72747,2.53108,2,3,4,0,1,1,1,0,1,50,1,10,0,2,7,1,1,9,3,4,67.0
1,1,1,1,1,8,1,2,1,1,3,48.86578,2.48736,3,2,1,0,1,1,1,0,1,50,1,7,0,2,3,15,2,7,3,4,57.0
1,4,1,1,2,8,1,2,1,1,3,48.86578,2.48736,3,2,1,0,1,1,1,0,1,50,1,2,0,2,7,17,1,7,3,4,22.0
1,1,1,0,1,0,1,2,1,1,6,48.8589494379,2.5284513099,4,2,2,0,1,1,1,0,1,30,0,7,0,1,1,15,1,16,2,4,55.0
1,1,1,0,8,0,1,2,1,1,3,48.86215,2.41607,3,1,1,0,1,1,1,0,1,30,3,7,0,9,8,22,2,18,2,4,35.0
1,4,1,0,1,0,1,2,1,1,3,48.86215,2.41607,3,1,1,0,1,1,1,0,1,30,3,1,1,0,1,1,5,18,2,4,38.0
1,4,2,5,2,0,1,2,1,1,3,48.8359583196,2.1600855142,4,2,2,0,1,1,1,0,1,30,3,1,0,2,1,19,5,16,3,4,7.0
1,1,1,4,8,0,1,2,1,1,3,48.8359583196,2.1600855142,4,2,2,0,1,1,1,0,1,30,2,10,0,2,7,1,1,16,3,4,26.0
1,1,1,0,1,0,1,1,1,1,3,48.7348,2.3164,1,2,6,0,1,1,1,0,1,110,1,7,0,2,6,1,1,17,2,4,36.0
1,3,1,0,2,0,1,1,1,1,3,48.7348,2.3164,1,2,6,0,1,1,1,0,1,110,1,33,4,2,3,11,1,17,2,4,50.0
1,4,1,0,1,0,1,1,1,1,2,48.7629853869,2.3043052888,1,3,4,0,3,1,1,0,1,70,1,7,0,2,5,1,1,12,2,4,40.0
1,1,1,0,1,0,1,1,1,1,2,48.7629853869,2.3043052888,1,3,4,0,3,1,1,0,1,70,1,7,0,2,3,12,1,12,2,4,41.0
1,1,1,0,1,0,5,1,1,1,3,48.839946,2.116492,1,3,6,0,1,1,1,0,1,110,1,7,0,2,5,12,1,21,2,4,44.0
1,4,1,1,1,0,5,1,1,1,3,48.839946,2.116492,1,3,6,0,1,1,1,0,1,110,1,10,0,2,3,2,1,21,2,4,24.0
1,1,1,3,1,0,1,1,1,1,2,48.92295,2.35723,1,3,6,0,1,1,1,0,1,90,1,7,0,2,4,1,1,16,3,4,43.0
1,1,1,4,1,0,1,1,1,1,2,48.92295,2.35723,1,3,6,0,1,1,1,0,1,90,1,10,0,2,1,1,1,16,3,4,57.0
1,1,1,0,1,0,1,1,1,1,3,48.9278120726,2.3321565986,1,3,6,0,1,2,1,0,8,90,1,10,0,2,5,12,1,12,3,4,25.0
1,4,1,0,2,4,1,1,1,1,3,48.9278120726,2.3321565986,1,3,6,0,1,2,1,0,8,90,1,33,0,2,1,2,1,12,3,4,41.0
1,2,1,0,2,6,2,1,1,1,3,48.92565,2.33845,1,3,8,0,1,1,1,0,1,90,1,33,5,2,1,1,1,19,2,4,25.0
1,1,2,1,1,0,2,1,1,1,3,48.92565,2.33845,1,3,8,0,1,1,1,0,1,90,1,7,0,2,7,1,1,19,2,4,51.0
1,4,1,0,1,0,2,1,1,1,2,48.90493,2.4713,1,1,2,0,3,2,1,3,1,70,2,7,0,2,6,1,1,19,2,4,42.0
1,4,2,0,8,0,1,2,9,1,3,48.64189,2.27204,4,2,2,0,1,3,1,9,1,50,3,1,0,2,1,26,2,18,1,4,14.0
1,1,2,1,1,0,1,2,9,1,3,48.64189,2.27204,4,2,2,0,1,3,1,9,1,50,3,7,0,2,1,26,1,18,1,4,58.0
1,4,1,5,1,0,1,2,1,1,2,48.896462,2.310057,4,1,4,0,1,1,1,0,1,70,1,10,0,2,1,2,1,15,1,4,43.0
1,1,1,4,1,0,1,2,1,1,2,48.896462,2.310057,4,1,4,0,1,1,1,0,1,70,1,10,0,2,4,2,1,15,1,4,24.0
1,1,1,4,1,0,1,2,2,1,3,48.843796,2.352316,4,2,4,0,1,1,1,0,1,30,1,10,0,2,8,10,1,13,2,4,42.0
1,4,1,1,2,6,1,2,2,1,3,48.843796,2.352316,4,2,4,0,1,1,1,0,1,30,1,32,0,2,2,1,1,13,2,4,24.0
1,4,1,1,2,6,1,2,4,1,3,48.8759754689,2.3813349009,4,2,2,0,1,1,1,0,1,30,1,32,0,2,3,1,1,16,2,4,44.0
1,4,1,9,2,8,1,2,1,1,3,48.881565,2.317158,4,1,1,0,1,1,1,0,1,50,1,32,0,2,3,18,1,11,2,4,30.0
1,1,1,4,8,8,1,2,1,1,3,48.881565,2.317158,4,1,1,0,1,1,1,0,1,50,1,38,0,2,2,12,1,11,2,4,30.0
1,1,1,1,2,0,1,2,1,1,6,48.847162,2.284996,4,2,2,1,1,1,1,-1,5,50,1,50,0,1,1,1,3,13,1,4,20.0
1,4,1,1,2,0,2,2,2,1,6,48.826396,2.308528,4,-1,1,3,1,1,1,6,1,50,3,30,8,0,3,16,1,7,2,4,33.0
1,1,1,3,1,0,1,2,3,1,6,48.845914,2.382396,4,2,2,0,1,1,1,0,1,50,1,7,0,1,4,4,1,11,1,4,66.0
1,1,1,9,1,0,1,2,2,1,2,48.8644300946,2.3466914892,4,-1,3,0,1,1,1,0,1,30,1,7,0,2,1,1,3,19,2,4,24.0
1,4,1,9,8,0,1,2,2,1,2,48.8644300946,2.3466914892,4,-1,3,0,1,1,1,0,1,30,2,1,0,2,0,9,5,19,2,4,22.0
1,4,2,9,8,0,1,2,3,1,3,48.8673377785,2.3633641762,4,2,6,0,1,1,1,0,1,50,1,1,0,2,8,18,5,8,2,4,40.0
1,1,1,4,1,0,1,2,3,1,3,48.8673377785,2.3633641762,4,2,6,0,1,1,1,0,1,50,1,13,0,2,8,15,1,8,2,4,45.0
1,4,1,4,2,8,1,2,1,1,2,48.78925,2.36844,3,1,0,3,1,1,1,0,1,50,1,30,1,0,1,17,1,13,1,4,29.0
1,1,2,9,1,0,1,2,1,1,2,48.78925,2.36844,3,1,0,3,1,1,1,0,1,50,1,7,0,0,6,23,1,13,1,4,35.0
1,4,1,4,1,0,1,2,9,1,6,48.7791,2.4922,3,3,2,0,1,1,1,0,1,50,2,14,0,0,0,0,1,10,2,4,31.0
1,4,1,5,2,0,1,2,1,2,3,48.7702,2.468,4,2,0,0,2,1,2,0,1,50,1,30,0,2,7,9,0,17,1,4,18.0
1,1,1,9,1,0,1,2,1,2,3,48.7702,2.468,4,2,0,0,2,1,2,0,1,50,1,7,0,2,1,1,1,17,1,4,24.0
1,4,1,1,1,0,5,2,9,1,2,48.77475,2.48776,3,4,-1,0,1,1,1,0,1,6,1,7,0,2,6,1,1,3,6,4,36.0
1,4,1,1,2,0,1,2,1,1,7,48.769127,2.422047,3,2,0,3,1,4,1,9,6,50,2,30,15,0,8,13,1,7,2,4,37.0
1,4,1,9,8,0,5,2,3,1,3,48.81596,2.50286,3,2,2,0,1,1,1,8,1,50,1,20,0,2,7,24,3,0,2,4,48.0
1,1,1,1,2,6,3,2,3,1,6,48.80272,2.4253,4,2,2,0,1,1,1,0,1,50,3,30,0,1,1,17,1,21,1,4,29.0
1,4,1,0,2,0,1,2,1,1,3,48.94518,2.38669,3,-1,6,3,1,1,1,0,1,50,1,2,0,2,8,1,1,11,2,4,28.0
1,1,1,9,1,0,1,2,1,1,6,48.912895958,2.5443308906,3,2,2,0,2,1,1,0,1,50,3,7,0,1,3,26,1,17,2,4,39.0
1,4,2,0,2,0,1,2,7,1,3,48.9095123489,2.5505098064,4,3,2,0,1,1,1,0,1,50,1,32,0,2,5,17,1,13,2,4,42.0
1,1,1,0,1,0,1,2,7,1,3,48.9095123489,2.5505098064,4,3,2,0,1,1,1,0,1,50,1,7,0,2,2,9,1,13,2,4,44.0
1,1,1,0,1,0,1,2,1,1,6,48.90429,2.39137,3,2,2,0,1,1,1,0,1,50,2,7,0,1,2,1,1,18,2,4,19.0
1,1,1,1,1,8,1,2,1,1,4,48.85871,2.22386,3,2,3,0,1,1,1,0,1,50,1,10,0,2,4,1,1,15,2,4,55.0
1,1,1,0,1,8,1,2,1,1,4,48.85871,2.22386,3,2,3,0,1,1,1,0,1,50,1,7,0,2,4,1,1,15,2,4,58.0
1,1,1,0,1,8,1,2,1,1,4,48.85871,2.22386,3,2,3,0,1,1,1,0,1,50,1,10,0,2,4,1,1,15,2,4,58.0
1,1,2,1,1,8,1,2,2,1,6,48.8922732632,2.268791391,3,3,5,3,1,1,1,6,1,50,1,7,0,1,1,16,1,18,2,4,56.0
1,1,1,1,8,0,1,2,3,1,3,48.9102947493,2.2191792727,3,2,2,0,1,1,1,0,1,50,1,7,0,2,3,15,1,8,2,4,23.0
1,4,1,0,2,0,1,2,3,1,3,48.9102947493,2.2191792727,3,2,2,0,1,1,1,0,1,50,1,32,0,2,1,1,1,8,2,4,25.0
1,4,1,4,2,0,5,2,3,1,3,48.82026,2.24984,3,1,2,0,1,1,1,0,1,50,2,30,0,2,2,1,1,21,1,4,23.0
1,1,1,0,1,0,5,2,3,1,3,48.82026,2.24984,3,1,2,0,1,1,1,0,1,50,2,7,0,2,5,16,1,21,1,4,28.0
1,4,1,4,1,0,1,2,6,1,2,48.8921696681,2.2537511208,3,1,2,0,1,2,1,0,1,50,1,2,0,2,4,15,1,10,2,4,36.0
1,1,1,4,8,0,1,2,6,1,2,48.8921696681,2.2537511208,3,1,2,0,1,2,1,0,1,50,1,10,0,2,1,15,1,10,2,4,51.0
1,4,2,0,1,8,1,1,1,1,2,48.9333311217,2.3773920536,1,3,8,0,1,1,1,0,1,90,1,7,0,2,1,1,1,15,2,4,20.0
1,1,2,0,1,0,1,1,1,1,2,48.9333311217,2.3773920536,1,3,8,0,1,1,1,0,1,90,1,7,0,2,4,9,1,15,2,4,39.0
1,1,1,4,1,4,1,1,1,1,2,48.7536127064,2.3611575387,2,3,4,0,1,1,1,0,1,90,1,15,0,2,6,1,1,8,2,4,52.0
1,4,1,4,2,6,1,1,1,1,2,48.7536127064,2.3611575387,2,3,4,0,1,1,1,0,1,90,1,33,0,2,1,3,1,8,2,4,51.0
1,4,1,0,2,6,1,1,1,1,7,48.82791,2.50364,1,3,4,0,1,1,1,0,1,90,1,43,0,0,1,21,1,8,2,4,43.0
1,1,1,5,1,-1,1,2,9,1,6,49.0076449332,2.4015183476,3,2,2,0,1,1,1,0,1,30,1,7,0,1,2,1,1,18,1,4,63.0
1,1,1,4,1,8,1,2,1,1,1,48.89822,2.14519,4,2,1,0,1,1,1,0,1,50,0,37,1,2,1,1,1,15,1,4,34.0
1,4,1,0,8,0,1,2,1,1,1,48.89822,2.14519,4,2,1,0,1,1,1,0,1,50,3,1,0,2,1,1,5,15,1,4,60.0
1,1,1,4,1,-1,1,2,5,1,3,48.927097,2.041404,4,2,2,0,1,1,1,0,1,50,3,7,0,2,3,1,1,11,2,3,44.0
1,2,1,2,8,-1,1,2,5,1,3,48.927097,2.041404,4,2,2,0,1,1,1,0,1,50,3,60,8,2,2,19,5,11,2,3,13.0
1,1,1,9,1,0,5,2,2,1,3,48.884292,2.367571,4,1,1,0,1,1,1,0,1,50,1,7,0,2,5,16,2,23,0,4,43.0
1,2,1,9,1,0,5,2,4,1,6,48.874144,2.244757,4,2,2,0,1,1,1,0,1,50,3,7,11,0,1,13,1,0,0,4,41.0
1,4,1,5,2,6,1,2,3,1,6,48.880405,2.364303,4,2,2,0,1,1,1,0,1,50,1,31,0,1,2,1,1,18,1,4,29.0
1,1,2,9,1,0,1,2,3,1,6,48.880405,2.364303,4,2,2,0,1,1,1,0,1,50,2,7,0,2,3,1,1,18,1,4,72.0
1,4,1,4,8,0,5,2,4,1,3,48.883852,2.328605,4,3,3,3,1,1,1,0,1,50,2,1,0,2,3,19,5,21,0,4,24.0
1,4,1,5,2,6,5,2,4,1,3,48.883852,2.328605,4,3,3,3,1,1,1,0,1,50,2,34,0,2,1,1,1,21,0,4,27.0
1,4,1,1,8,0,1,2,1,2,2,48.882121,2.328089,4,1,2,0,3,1,2,0,1,50,2,1,0,2,4,2,5,16,0,4,23.0
1,1,2,1,1,0,1,2,1,2,2,48.882121,2.328089,4,1,2,0,3,1,2,0,1,50,2,7,0,2,1,2,1,16,0,4,68.0
1,1,1,4,1,0,1,2,2,1,3,48.858524,2.348228,4,1,3,1,1,1,1,-1,5,50,1,10,0,2,3,15,1,8,1,4,44.0
1,4,2,2,2,0,1,2,2,1,3,48.858524,2.348228,4,1,3,1,1,1,1,-1,5,50,1,1,0,2,1,1,5,8,1,4,20.0
1,1,1,2,1,0,1,2,1,4,6,48.791,2.394,4,1,1,0,1,1,2,0,1,50,1,7,0,1,1,1,1,17,1,4,32.0
1,1,1,0,1,0,1,2,1,1,2,48.81474,2.4634,3,2,4,0,1,1,1,0,1,50,1,7,0,2,1,1,1,14,1,4,33.0
1,4,1,1,1,0,1,2,1,1,2,48.81474,2.4634,3,2,4,0,1,1,1,0,1,50,1,10,0,2,4,1,1,14,1,4,25.0
1,4,1,4,2,0,1,2,1,1,3,48.806172,2.349941,3,2,2,0,1,1,1,0,1,50,1,2,0,2,1,1,1,13,1,4,38.0
1,1,1,4,1,0,1,2,1,1,3,48.806172,2.349941,3,2,2,0,1,1,1,0,1,50,2,10,0,2,2,10,1,13,1,4,22.0
1,1,1,4,2,6,1,2,1,1,6,48.7581,2.34408,3,2,3,0,1,1,1,0,1,50,1,33,0,1,1,1,1,11,1,4,36.0
1,1,1,9,1,0,5,2,1,1,3,48.94958,2.56528,3,1,2,0,1,1,1,0,1,50,1,7,0,2,1,1,1,21,1,4,48.0
1,1,1,9,1,5,5,2,1,1,3,48.94958,2.56528,3,1,2,0,1,1,1,0,1,50,1,7,0,2,8,1,1,21,1,4,30.0
1,1,1,0,8,0,1,2,2,1,1,48.9426917239,2.3847031247,4,2,2,0,1,1,1,5,1,50,0,7,0,2,1,0,0,9,1,4,21.0
1,4,1,1,0,-1,1,2,2,1,1,48.9426917239,2.3847031247,4,2,2,0,1,1,1,5,1,50,2,60,0,2,7,19,5,9,1,4,23.0
1,1,1,4,1,0,1,2,1,1,3,48.9225051728,2.3471454112,4,-1,5,0,2,1,1,5,1,50,3,14,1,0,4,23,1,9,1,4,33.0
1,4,1,1,2,6,1,2,1,1,3,48.9225051728,2.3471454112,4,-1,5,0,2,1,1,5,1,50,3,34,14,0,1,14,1,9,1,4,49.0
1,1,1,0,8,8,1,2,2,1,3,48.8915239579,2.4050366377,3,3,2,0,1,1,1,0,1,50,2,7,0,2,5,15,1,13,1,4,33.0
1,4,1,4,2,8,1,2,2,1,3,48.8915239579,2.4050366377,3,3,2,0,1,1,1,0,1,50,1,2,0,2,1,1,1,13,1,4,30.0
1,4,2,9,1,8,5,2,1,8,6,48.8775395825,2.4826419353,3,2,2,0,2,3,1,0,4,50,1,7,2,0,1,0,1,3,1,4,19.0
1,1,1,0,1,0,1,2,1,1,3,48.9602221704,2.2983511183,3,3,4,0,1,1,1,0,1,50,-1,7,0,2,1,1,1,17,1,4,20.0
1,1,2,0,1,0,1,2,1,1,3,48.9602221704,2.2983511183,3,3,4,0,1,1,1,0,1,50,-1,7,0,2,7,15,1,17,1,4,21.0
1,4,1,0,2,0,1,2,9,1,3,48.9035663327,2.4775895526,3,1,1,3,1,1,1,0,1,50,2,2,0,2,3,0,1,15,1,4,16.0
1,1,1,0,1,0,1,2,9,1,3,48.9035663327,2.4775895526,3,1,1,3,1,1,1,0,1,50,2,7,0,2,2,16,1,15,1,4,53.0
1,1,2,5,1,8,1,2,3,1,3,48.883042976,2.1894483268,3,3,4,0,1,1,1,5,1,50,2,7,0,2,8,1,1,13,6,4,38.0
1,4,1,5,2,8,1,2,3,1,3,48.883042976,2.1894483268,3,3,4,0,1,1,1,5,1,50,1,30,0,2,1,15,1,13,6,4,21.0
1,1,1,9,1,8,1,2,2,1,3,48.92335694,2.3213258386,3,2,2,0,1,1,1,0,1,50,1,7,0,2,3,19,1,18,0,4,19.0
1,4,2,5,1,8,1,2,2,1,3,48.92335694,2.3213258386,3,2,2,0,1,1,1,0,1,50,1,7,0,2,2,19,1,18,0,4,24.0
1,1,1,0,1,8,2,2,1,1,3,48.9147416166,2.2528705001,3,2,2,0,1,1,1,0,1,50,3,10,0,2,5,26,1,20,4,4,55.0
1,4,1,0,2,0,2,2,1,1,3,48.9147416166,2.2528705001,3,2,2,0,1,1,1,0,1,50,3,30,0,2,1,0,1,20,4,4,17.0
1,4,2,0,8,0,1,2,7,1,3,48.90337,2.31285,4,1,2,0,1,1,1,0,1,50,1,50,0,2,1,1,3,19,1,4,30.0
1,1,1,0,1,0,1,2,7,1,3,48.90337,2.31285,4,1,2,0,1,1,1,0,1,50,2,7,0,2,8,10,1,19,1,4,31.0
1,1,1,0,2,8,1,2,6,1,3,48.8250419178,2.2482612588,3,2,1,0,2,1,1,0,1,50,2,43,0,2,1,1,1,10,1,4,62.0
1,1,1,5,2,8,1,2,6,1,3,48.8250419178,2.2482612588,3,2,1,0,2,1,1,0,1,50,2,2,0,2,6,9,1,10,1,4,35.0
